Date;sentiment;text_clean
2023-11-16 13:22;Negative;NasDem: Katanya Anies Paling Rendah di Survei, Kenapa Mesti Khawatir?
2023-11-16 12:26;Positive;Bos PPI: Elektabilitas Anies Naik karena Faktor Cak Imin  PKB
2023-11-16 11:18;Negative;Yandri: Saya Kurang Setuju Pidato Ganjar-Anies, Seolah Prabowo Mau Curang
2023-11-16 11:18;Negative;Yandri: Saya Kurang Setuju Pidato Ganjar-Anies, Seolah Prabowo Mau Curang
2023-11-16 08:41;Positive;Makna Nomor Urut 1 yang Keramat untuk PKB dan AMIN
2023-11-16 08:27;Negative;PAN: Anies Nggak Layak Bicara Perubahan,NasDem-PKB Masih di Pemerintah
2023-11-15 22:53;Positive;Ditemani Anies, Kapten Timnas AMIN Ungkap Isi Pertemuan dengan Surya Paloh
2023-11-15 19:48;Positive;Anies Sebut Kapten-Co Kapten Timnas AMIN Sudah Silaturahmi ke Surya Paloh
2023-11-15 14:26;Negative;Polarisasi politik yang hadir di Indonesia sesungguhnya menyisakan residu potensi perpecahan yang melibatkan elemen masyarakat bangsa.
2023-11-15 12:12;Positive;Profil Anies Baswedan  Muhaimin Iskandar di Pilpres 2024
2023-11-15 09:51;Positive;Anies-Muhaimin Dapat Nomor Urut 1 di Pilpres 2024
2023-11-15 04:01;Positive;Dapat Nomor Urut 1, Anies: Insyaallah Jadi Urutan Kemenangan
2023-11-14 23:32;Negative;Sejumlah guru di Jawa Timur (Jatim) mendeklarasikan dukungan kepada pasangan calon presiden Prabowo Subianto dan calon wakil presiden Gibran Rakabuming Raka pada Pilpres 2024. Mereka meyakini Prabowo dan Gibran sebagai pemimpin terbaik untuk bangsa Indonesia.
2023-11-14 22:57;Positive;Pasangan capres-cawapres Anies Baswedan dan Muhaimin Iskandar atau Cak Imin (AMIN) mendapat nomor urut 1 di Pemilu 2024. Kapten Tim Pemenangan Nasional (Timnas) AMIN, Muhammad Syaugi Alaydrus, berharap AMIN menang 1 kali putaran.
2023-11-14 21:45;Negative;Capres Prabowo Subianto yakin Pemilu 2024 akan terlaksana dengan baik. Prabowo percaya KPU bisa melaksanakan pemilu dengan jujur dan tanpa kecurangan.
2023-11-14 21:44;Negative;Prabowo Subianto memberikan sambutan usai pengundian nomor urut Pilpres 2024. Prabowo menyapa khusus Ketua Umum PDIP sekaligus Presiden ke-5 RI Megawati Soekarnoputri.
2023-11-14 21:34;Positive;Anies-Cak Imin Perkenalkan Jersey Timnas AMIN Bernuansa Abu-abu
2023-11-14 17:14;Positive;Anies: Di Dalam atau Luar Timnas AMIN, Jalan Terus
2023-11-14 14:34;Positive;Setelah cukup lama dinanti publik, akhirnya tiga pasangan capres-cawapres resmi mendaftar ke Komite Pemilihan Umum. Ketiganya mengusung visi dan agenda yang akan dilaksanakan di berbagai sektor.
2023-11-14 11:47;Positive;KPU Undi Nomor Urut Tiga Pasangan Capres-Cawapres Malam Ini
2023-11-14 11:47;Positive;KPU Undi Nomor Urut Tiga Pasangan Capres-Cawapres Malam Ini
2023-11-14 11:45;Negative;Anies Yakin Menang Satu Putaran, Kaesang: Semua Capres Berharap Itu
2023-11-14 11:37;Positive;"Pengusung Anies Diumumkan Pakai Total Kursi DPR, Prabowo-Ganjar Suara Nasional
Komisi Pemilihan Umum (KPU) RI resmi menetapkan Anies Baswedan-Muhaimin Iskandar"
2023-11-14 11:37;Positive;"Pengusung Anies Diumumkan Pakai Total Kursi DPR, Prabowo-Ganjar Suara Nasional
Komisi Pemilihan Umum (KPU) RI resmi menetapkan Anies Baswedan-Muhaimin Iskandar"
2023-11-14 09:37;Positive;Kapten dan Struktur Timnas AMIN Diumumkan Hari ini, Diserahkan ke KPU Besok
2023-11-14 08:13;Positive;Malam Ini, KPU Undi Nomor Urut Anies-Cak Imin, Ganjar-Mahfud, Prabowo-Gibran
2023-11-13 23:26;Negative;Calon presiden (capres) Koalisi Perubahan, Anies Baswedan yakini duetnya dengan Muhaimin Iskandar (Cak Imin) akan memenangi Pilpres 2024 dalam satu putaran. Ketua Umum (Ketum) PSI Kaesang Pangarep menyebut kemenangan satu putaran adalah harapan semua capres.
2023-11-13 21:34;Negative;Pemerintah Kabupaten (Pemkab) Bandung bersama DPRD Kabupaten Bandung mengesahkan Rancangan Anggaran Pendapatan Belanja Daerah (RAPBD) Kabupaten Bandung Tahun Anggaran 2024 sebesar Rp 5,9 triliun.
2023-11-13 21:22;Positive;PKS Targetkan Anies-Cak Imin Menang 80% di Jabar
2023-11-13 20:03;Positive;Anies yang Dapat Berkah dari Isu Politik Dinasti
2023-11-13 19:26;Negative;Komisi Pemilihan Umum (KPU) mengungkapkan partai politik baru di Pemilu 2024 tidak bisa ikut mengusulkan, hanya dapat memberikan dukungan kepada calon Presiden dan Wakil Presiden.
2023-11-13 18:24;Positive;KPU akan melakukan pengundian nomor urut pasangan capres dan cawapres Pilpres 2024. Pasangan Ganjar Pranowo dan Mahfud Md akan berangkat dari Rumah Tim Pemenangan (TPN) Ganjar-Mahfud dan melaksanakan salat magrib bersama.
2023-11-13 17:51;Positive;Komisi Pemilihan Umum (KPU) RI mengungkapkan pasangan calon presiden dan wakil presiden 2024 wajib menyerahkan daftar nama tim sukses secara lengkap. Batas waktu penyerahan tersebut tiga hari sebelum masa kampanye dimulai.
2023-11-13 17:41;Positive;Komisi Pemilihan Umum (KPU) akan melakukan pengundian nomor urut pasangan capres dan cawapres Pilpres 2024. Rangkaian acara pengundian nomor urut tersebut dimulai dengan menggelar gala dinner atau makan malam bersama.
2023-11-13 17:06;Negative;Ketua Umum (Ketum) PSI Kaesang Pangarep menghadiri pertemuan bersama relawan Jokowi di Medan, Sumatera Utara (Sumut). Kaesang meminta relawan untuk memenangkan calon presiden (capres) Prabowo Subianto dan calon wakil presiden (cawapres) Gibran Rakabuming Raka di Pilpres 2024.
2023-11-13 16:39;Positive;Komisi Pemilihan Umum (KPU) RI telah menetapkan pasangan Anies Baswedan-Muhaimin Iskandar, Ganjar Pranowo-Mahfus Md, dan Prabowo Subianto-Gibran Rakabuming Raka sebagai calon Presiden dan calon Wakil Presiden Pemilu 2024.
2023-11-13 16:27;Positive;KPU resmi menetapkan pasangan Anies Baswedan-Muhaimin Iskandar (Cak Imin), Ganjar Pranowo-Mahfud Md, dan Prabowo Subianto-Gibran Rakabuming Raka sebagai peserta Pilpres 2024. Ada pesan simbolik di balik waktu penetapan ketiga pasangan capres-cawapres itu.
2023-11-13 16:16;Positive;Komisi Pemilihan Umum (KPU) RI resmi menetapkan Anies Baswedan-Muhaimin Iskandar (Cak Imin), Ganjar Pranowo-Mahfud Md, dan Prabowo Subianto-Gibran Rakabuming Raka sebagai calon presiden dan calon wakil presiden 2024. Penetapan dilakukan setelah KPU menggelar rapat pleno tertutup.
2023-11-13 13:30;Negative;Ketua Fraksi PKS DPR RI Jazuli Juwaini mengusulkan Kapten Tim Pemenangan Anies Baswedan dan Muhaimin Iskandar (Timnas AMIN) tak mesti dari partai politik. Jazuli mengatakan struktur Timnas AMIN belum diumumkan lantaran masih menunggu suara dari 3 partai.
2023-11-13 13:01;Negative;Bakal pasangan calon Anies Baswedan-Muhaimin Iskandar atau duet AMIN masih belum mengumumkan susunan tim pemenangan atau timnas mereka. Bendahara Umum Partai NasDem Ahmad Sahroni memastikan dirinya tidak akan masuk timnas AMIN.
2023-11-13 12:11;Positive;Anies Yakin Menang Pilpres Satu Putaran
2023-11-13 10:38;Negative;Ketua DPD Gerindra Sumatera Barat (Sumbar) Andre Rosiade mensyukuri hasil elektabilitas Prabowo Subianto-Gibran Rakabuming di sejumlah hasil survei.
2023-11-13 10:11;Positive;Pasangan Anies Baswedan-Muhaimin Iskandar (AMIN) siap menghadiri uji publik calon presiden-calon wakil presiden yang diselenggarakan Pengurus Pusat (PP) Muhammadiyah.
2023-11-13 07:26;Positive;Hasil survei Indikator Politik Indonesia menunjukkan bahwa pemilih lama Prabowo Subianto pindah ke Anies Baswedan.
2023-11-12 20:18;Negative;Wakil Ketua Dewan Pembina Partai Solidaritas Indonesia (PSI) Grace Natalie menilai saat itu publik tidak begitu peduli dengan isu politik dinasti dan penghianatan.
2023-11-12 18:51;Negative;Juru Bicara Anies Baswedan, Angga Putra Fidrian, mengatakan struktur hingga kapten tim pemenangan bakal capres-cawapres Koalisi Perubahan, Anies Baswedan dan Muhaimin Iskandar (Timnas AMIN), harusnya diumumkan hari ini. Namun, pengumuman ditunda karena sejumlah personel Timnas AMIN belum tiba di Jakarta.
2023-11-12 18:44;Negative;Bakal calon presiden (bacapres) Koalisi Perubahan Anies Baswedan meyakini duetnya dengan Muhaimin Iskandar (Cak Imin) akan memenangi Pilpres 2024 dalam satu putaran. Namun, Ketua Badan Pemenangan Pemilu (Bappilu) PPP Sandiaga Uno yang mendukung Ganjar Pranowo-Mahfud Md memprediksi Pilpres dua putaran.
2023-11-12 18:05;Negative;Indikator Politik Indonesia merilis hasil survei simulasi head to head capres-cawapres. Hasilnya, Prabowo Subianto-Gibran Rakabuming unggul di atas Anies Baswedan-Muhaimin Iskandar (Cak Imin).
2023-11-12 17:46;Positive;Survei Indikator Politik Indonesia menunjukkan pendukung lama Prabowo Subianto beralih ke Anies Baswedan. NasDem menyambut positif hasil survei Indikator Politik itu.
2023-11-12 17:46;Negative;Indikator Politik Indonesia merilis hasil survei simulasi dua pasangan atau head to head. Pasangan Ganjar Pranowo-Mahfud Md unggul di atas pasangan Anies-Baswedan-Muhaimin Iskandar (Cak Imin).
2023-11-12 16:00;Negative;Bacapres Koalisi Perubahan, Anies Baswedan, mengklaim mendapatkan dukungan dari akar rumput PPP. Ketua Badan Pemenangan Pemilu (Bappilu) PPP, Sandiaga Uno, meminta publik tak perlu menyikapi berlebihan.
2023-11-12 15:04;Positive;Anies Baswedan Bicara Menang 1 Putaran
2023-11-12 14:56;Positive;Keyakinan Anies Menang Satu Putaran
2023-11-12 14:45;Negative;Indikator Politik Indonesia juga merilis survei elektabilitas bakal pasangan calon jelang Pilpres 2024. Pasangan Prabowo Subianto-Gibran Rakabuming Raka memperoleh elektabilitas paling atas.
2023-11-12 14:38;Positive;Bakal calon presiden (bacapres) Koalisi Perubahan Anies Baswedan menjawab soal program pemerintahan sebelumnya akan diteruskan atau tidak jika ia terpilih sebagai presiden. Anies ingin pemilik tanah yang terdampak pembangunan tol akan tercatat sebagai investor.
2023-11-12 14:34;Positive;Kelakar Anies Yakin Menang Pilpres Satu Putaran
2023-11-12 14:04;Negative;Bakal capres PDIP Ganjar Pranowo gelisah dan terusik terkait putusan Mahkamah Konstitusi (MK) soal syarat usia capres-cawapres tetap berlaku meski hakim MK Anwar Usman dinyatakan melakukan pelanggaran etik berat oleh MKMK.
2023-11-12 14:00;Positive;Klaim Anies Baswedan Didukung PPP, Sandiaga Uno Bilang Begini
2023-11-12 13:32;Negative;Anies soal Rumput JIS: Rakyat Indonesia Akan Menilai
2023-11-12 13:32;Positive;Anies Yakin Menang Pilpres Satu Putaran
2023-11-12 11:46;Positive;Bakal capres dan cawapres Koalisi Perubahan Anies Baswedan dan Muhaimin Iskandar menghadiri bimbingan teknis (Bimtek) Partai NasDem hari ini. Anies akan memberikan pidato kepada kader NasDem.
2023-11-12 09:09;Negative;Kubu capres Prabowo Subianto menyebut banyak pihak tak siap Gibran Rakabuming Raka maju cawapres. Pernyataan itu pun direspons kubu pasangan calon Ganjar Pranowo-Mahfud Md dan Anies Baswedan-Muhaimin Iskandar. Apa kata mereka?
2023-11-12 08:35;Negative;Sejumlah lembaga survei merilis perolehan suara bagi tiga bakal calon presiden Indonesia. Lalu, siapa yang meraih suara tertinggi?
2023-11-12 06:27;Negative;Cawapres Koalisi Indonesia Maju (KIM) Gibran Rakabuming Raka menafikan perubahan, jargon Anies-Cak Imin, tapi Gibran memilih keberlanjutan dan penyempurnaan program pemerintahan Presiden Jokowi saat ini. PKB menjawab Gibran Rakabuming dengan kritik keras.
2023-11-12 05:57;Negative;PKS menanggapi cawapres Koalisi Indonesia Maju (KIM) Gibran Rakabuming Raka yang menafikan perubahan, tapi adanya keberlanjutan dan penyempurnaan program pemerintahan Presiden Jokowi saat ini.
2023-11-12 01:38;Positive;Respons Menag Yaqut soal Cak Imin-Para Kiai NU Deklarasi Komite Palestina
2023-11-11 23:09;Positive;Momen Anies dan Cak Imin Hadiri HUT ke-12 NasDem
2023-11-11 20:10;Negative;PKS merespons survei Indo Barometer terkait Pilpres 2024 yang 'memotret' kemungkinan akan berlangsung satu putaran. PKS tidak terlalu khawatir dengan hasil survei itu, tapi yakin pasangan Anies Baswedan-Muhaimin Iskandar (Cak Imin) akan memenangkan pertarungan.
2023-11-11 19:19;Negative;Susunan Tim Pemenangan Anies Baswedan dan Muhaimin Iskandar (Timnas AMIN) masih tanda tanya. Lalu, kapan susuna Timnas AMIN diumumkan?
2023-11-11 18:49;Negative;Bacapres PDIP Ganjar Pranowo terusik lantaran putusan Mahkamah Konstitusi (MK) yang menjadi dasar Gibran Rakabuming Raka maju sebagai cawapres masih tetap berlaku. Waketum Partai NasDem-pun mempertanyakan keberadaan Ganjar beberapa hari lalu yang baru terusik hari ini.
2023-11-11 18:09;Negative;Ketua DPP Partai Persatuan Pembangunan (PPP) Achmad Baidowi atau Awiek buka suara soal adanya spanduk mengatasnamakan PPP yang mendukung Anies Baswedan-Muhaimin Iskandar. Awiek tak tahu menahu soal baliho atau spanduk tersebut.
2023-11-11 17:42;Positive;Bicara Kesetaraan, Anies Cerita Larangan Injak Rumput di Monas
2023-11-11 16:30;Negative;Indo Barometer merilis hasil survei elektabilitas pasangan capres dan cawapres 2024. Hasilnya, pasangan Prabowo Subianto dan Gibran Rakabuming menduduki posisi teratas.
2023-11-11 16:30;Negative;Ketua DPP Partai Golkar Nusron Wahid menyebut dirinya lebih NU dibanding dua tokoh cawapres Mahfud Md dan Muhaimin Iskandar (Cak Imin). Cak Imin enggan merespons hal itu.
2023-11-11 16:15;Negative;Indo Barometer merilis hasil survei terbaru mengenai elektabilitas bacapres dalam Pilpres 2024. Hasilnya, Prabowo Subianto unggul dari bacapres lainnya yakni Ganjar Pranowo dan Anies Baswedan.
2023-11-11 12:59;Positive;Tanggapi Hasil Survei Tempatkan AMIN di Juru Kunci, Anies: Kami Makin Optimis
2023-11-11 12:54;Negative;Ketua Umum Partai NasDem, Surya Paloh, merasa prihatin melihat kondisi Indonesia saat ini. Menurutnya, ungkapan klasik bahwa 'kekuasaan cenderung korup' telah tervalidasi lewat kondisi saat ini.
2023-11-11 11:24;Positive;Pantauan detikcom di NasDem Tower, Menteng, Jakarta Pusat, Sabtu (11/11/2023), Anies dan Cak Imin tiba pukul 10.51 WIB. Anies dan Cak Imin tampak mengenakan setelan jas.
2023-11-11 11:14;Negative;Kader Muda PAN Rizki Aljupri menganggap pernyataan Yasin Kara yang menilai mayoritas konstituen PAN memilih Anies-Cak Imin tidak dapat dipertanggungjawabkan. Menurutnya, pernyataan tersebut hanya sekadar asumsi belaka alias ngawur.
2023-11-11 11:14;Negative;Elektabilitas pasangan calon Prabowo Subianto dan Gibran Rakabuming Raka mengalami kenaikan di beberapa survei. Sekjen PSI Raja Juli Antoni mengatakan hal itu menjadi bukti penerimaan Prabowo-Gibran di masyarakat yang cukup baik.
2023-11-11 09:26;Positive;Calon wakil presiden (Cawapres) Abdul Muhaimin Iskandar mengaku bangga dengan penampilan Timnas Sepakbola Indonesia kala berlaga di Piala Dunia U-17. Sebab Timnas mampu menahan serangan Ekuador dengan skor 1-1.
2023-11-11 06:42;Positive;Bakal calon wakil presiden (bacawapres) Koalisi Perubahan Muhaimin Iskandar atau Cak Imin mengaku punya data tersendiri mengenai hasil survei Pilpres 2024. Cak Imin mengklaim suara Anies Baswedan-Cak Imin (AMIN) menurut data survei yang ia miliki meningkat tajam.
2023-11-10 23:31;Positive;Pimpinan Pusat (PP) Muhammadiyah akan menggelar dialog publik kepada tiga bakal pasangan capres-cawapres. Bakal capres Koalisi Perubahan Anies Baswedan disebut akan menghadiri dialog publik tersebut.
2023-11-10 21:53;Positive;Cak Imin Buka-bukaan Hasil Survei Real AMIN di Depan Para Kiai hingga Gus
2023-11-10 21:11;Negative;Cak Imin Ngaku Logistik Kampanye AMIN Tak Sebanyak Paslon Lain
2023-11-10 20:04;Negative;Pasangan calon presiden dan wakil presiden, Anies Baswedan-Muhaimin Iskandar (AMIN) selalu menempati urutan terakhir pada hasil survei sejumlah lembaga survei. Juru bicara Anies Baswedan, Sudirman Said meminta masyarakat melihat hasil survei dengan kritis.
2023-11-10 20:01;Negative;Pengacara Otto Hasibuan didapuk sebagai Wakil Ketua Tim Kampanye Nasional (TKN) Prabowo Subianto dan Gibran Rakabuming Raka untuk Pilpres 2024. Apa alasan Otto bergabung ke TKN Prabowo-Gibran?
2023-11-10 19:39;Positive;Relawan pendukung pasangan bakal capres-cawapres Koalisi Perubahan Anies Baswedan dan Muhaimin Iskandar (Cak Imin) meluncurkan 'Kentongan Perubahan'. Apa itu?
2023-11-10 17:52;Negative;Anggota Dewan Pembina Partai Gerindra Andre Rosiade bersyukur elektabilitas bacapres Koalisi Indonesia Maju (KIM) Prabowo Subianto menunjukkan tren positif. Andre mengaku optimistis Pilpres 2024 bisa berjalan satu putaran.
2023-11-10 17:28;Positive;Anies: Selama Satu Dekade Ini Ada Keterlambatan Peningkatan Kualitas SDM
2023-11-10 17:13;Negative;Bakal capres dari Koalisi Perubahan, Anies Baswedan, menyoroti kesulitan orang-orang yang bekerja di bidang nonformal dalam mengajukan Kredit Perumahan Rakyat (KPR). 
2023-11-10 17:00;Positive;Bakal capres Koalisi Perubahan Anies Baswedan menjadi narasumber dalam Talkshow Dewan Pengurus Pusat Asosiasi Pengembang Perumahan dan Permukiman Seluruh Indonesia (APERSI). Anies diminta untuk mengemukakan gagasannya berkaitan dengan hunian bagi masyarakat.
2023-11-10 16:34;Negative;Selalu Kalah di Survei, Anies Tanggapi Santai
2023-11-10 16:32;Negative;Lembaga survei Political Weather Station (PWS) merilis simulasi head to head pasangan capres. Prabowo Subianto-Gibran Rakabuming 52,1% dari Ganjar Pranowo-Mahfud Md 41,5%.
2023-11-10 16:16;Positive;Kemampuan sang kapten dalam mengorkestrasi tim pemenangan adalah salah satu indikator yang dilihat oleh para investor yang menaruh harapan akan pertumbuhan ekonomi Indonesia pasca 2024.
2023-11-10 15:51;Negative;Anggota Dewan Pembina Partai Gerindra Andre Rosiade bersyukur dengan hasil survei Poltracking yang menunjukkan elektabilitas pasangan bacapres dan bacawapres Prabowo Subianto-Gibran Rakabuming Raka unggul dari pasangan lainnya.
2023-11-10 15:43;Negative;Lembaga survei Political Weather Stasion (PWS) merilis sirvei elektabilitas 3 pasangan capres-cawapres Pilpres 2024. Hasilnya, Prabowo Subianto-Gibran Rakabuming unggul atas Ganjar Pranowo-Mahfud Md dan Anies Baswedan-Cak Imin.
2023-11-10 15:14;Negative;Lembaga survei Poltracking juga merilis simulasi head to head di Pemilu 2024 antara pasangan Ganjar Pranowo-Mahfud Md dengan Anies Baswedan-Muhaimin Iskandar (Cak Imin). Hasilnya, Ganjar-Mahfud unggul di angka 40,9% bila hanya melawan Anies-Cak Imin.
2023-11-10 14:47;Negative;Lembaga survei Poltracking juga merilis simulasi dua pasangan capres-cawapres atau head to head di Pemilu 2024. Bakal pasangan capres-cawapres Prabowo Subianto dan Gibran Rakabuming Raka mengungguli Ganjar Pranowo dan Mahfud Md.
2023-11-10 14:38;Negative;Komisi Pemberantasan Korupsi (KPK) menetapkan Wakil Menteri Hukum dan HAM (Wamenkumham) Edward Omar Sharif Hiariej atau Eddy Hiariej sebagai tersangka. Eddy jadi tersangka kasus dugaan suap dan gratifikasi.
2023-11-10 14:15;Positive;Bakal calon wakil presiden (bacawapres) Koalisi Perubahan Muhaimin Iskandar atau Cak Imin membeberkan survei Pilpres 2024 menurut data yang ia miliki. Dia mengklaim AMIN meningkat tajam dalam survei tersebut.
2023-11-10 14:08;Negative;Lembaga survei Poltracking merilis survei terbaru, salah satunya hasil elektabilitas 3 pasang calon presiden (capres) dan calon wakil presiden (cawapres) menjelang Pemilu 2024. Survei menunjukkan pasangan Prabowo Subianto dan Gibran Rakabuming Raka unggul dibanding pasangan lainnya.
2023-11-10 13:34;Positive;Komisi Pemilihan Umum (KPU) RI akan melakukan pengundian nomor urut pasangan bakal calon presiden dan wakil presiden pada 14 November 2023. KPU akan mengundang pasangan calon tetap dan parpol pengusung untuk hadir dalam pengundian nomor urut tersebut.
2023-11-10 12:15;Positive;Bacapres Anies Baswedan angkat bicara soal hasil survei terbaru dari lembaga survei Populi Center. Dia mengaku semakin optimis dan akan terus bekerja.
2023-11-10 10:21;Positive;Bacawapres koalisi Perubahan, Muhaimin Iskandar atau Cak Imin bersama sejumlah kyai mendeklarasikan Komite Palestina. Komite tersebut mendorong adanya gencatan senjata antara semua pihak yang terlibat konflik Palestina dan Israel.
2023-11-10 08:43;Negative;Hakim Konstitusi Suhartoyo telah disepakati menjadi Ketua Mahkamah Konstitusi (MK) menggantikan Anwar Usman. Wakil Ketua PKB Jazilul Fawaid menilai Suhartoyo mengemban amanat yang berat.
2023-11-10 06:51;Negative;Majelis Kehormatan Mahkamah Konstitusi (MKMK) memutuskan Anwar Usman melakukan pelanggaran berat dan diberhentikan sebagai Ketua MK. Lantas, bagaimana hasil survei 3 capres setelah putusan MKMK ini?
2023-11-10 06:39;Positive;Cak Imin Beber Kabar Terbaru soal Kapten Timnas AMIN
2023-11-10 01:45;Positive;Anies Usul Istilah SDM Diganti Kualitas Manusia
2023-11-10 00:13;Positive;Cak Imin Ngakak Hasto Bilang Dirinya Ahli Cari Peluang Saat Jokowi Lengah
